"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
15439,0,0,0,0,0,0,0,20240415,20241207
15440,0,0,0,0,0,0,0,20240415,20241207
15441,0,0,0,0,0,0,0,20240415,20241207
15442,0,0,0,0,0,0,0,20240415,20241207
15443,0,0,1,0,1,0,0,20240415,20241207
15444,0,1,0,1,1,0,0,20240415,20241207
15445,0,0,0,1,1,0,0,20240415,20241207
15446,0,0,0,0,1,0,0,20240415,20241207
15447,0,0,1,1,0,0,0,20240415,20241207
15448,1,0,1,0,1,0,0,20240415,20241207
15449,0,0,0,0,0,1,1,20240415,20241207
15450,1,1,1,1,1,0,0,20240415,20241207
15451,1,1,1,1,1,0,0,20240415,20241207
15452,0,0,0,0,0,1,0,20240415,20241207
15453,1,1,1,1,1,0,1,20240415,20241207
15454,1,1,1,1,1,1,0,20240415,20241207
15455,1,1,1,1,1,1,1,20240415,20241207
15456,0,0,0,0,1,1,0,20240415,20241207
15457,1,1,1,1,0,0,1,20240415,20241207
15458,1,1,1,1,1,1,0,20240415,20241207
15459,1,1,0,1,0,0,0,20240415,20241207
15460,1,0,0,0,1,0,0,20240415,20241207
15461,0,0,1,0,1,0,0,20240415,20241207
15462,1,1,1,1,1,0,0,20240415,20241207
15463,0,0,0,0,0,1,0,20240415,20241207
15464,0,0,0,0,0,0,0,20240415,20241207
15465,0,0,0,0,0,0,0,20240415,20241207
15466,0,0,0,0,0,0,0,20240415,20241207
15467,0,0,0,0,0,0,0,20240415,20241207
15468,1,1,1,1,1,0,0,20240415,20241207
15469,0,0,0,0,0,1,0,20240415,20241207
15470,0,0,0,0,0,1,1,20240415,20241207
15471,1,1,1,1,1,1,0,20240415,20241207
15472,1,1,1,1,1,1,1,20240415,20241207
15473,0,0,0,0,1,1,0,20240415,20241207
15474,0,0,0,0,0,0,0,20240415,20241207
15475,0,0,0,0,0,0,0,20240415,20241207
15476,0,0,0,0,0,0,0,20240415,20241207
15477,1,1,1,1,1,0,0,20240415,20241207
15478,0,0,0,0,0,0,1,20240415,20241207
15479,1,1,1,1,0,0,0,20240415,20241207
15480,0,0,0,0,0,0,0,20240415,20241207
15481,1,1,1,1,0,0,1,20240415,20241207
15482,1,1,1,1,1,1,0,20240415,20241207
15483,0,0,0,0,0,0,0,20240415,20241207
15484,1,1,1,1,1,1,0,20240415,20241207
15485,1,1,1,1,0,0,0,20240415,20241207
15486,1,1,1,1,1,1,0,20240415,20241207
15487,0,0,0,0,0,0,1,20240415,20241207
15488,0,0,0,0,0,0,0,20240415,20241207
15489,0,0,0,0,0,0,0,20240415,20241207
15490,0,0,0,0,0,0,0,20240415,20241207
15491,0,0,0,0,0,0,0,20240415,20241207
15492,0,0,0,0,0,0,0,20240415,20241207
15493,0,0,0,0,0,0,0,20240415,20241207
15494,0,0,0,0,0,0,0,20240415,20241207
15495,0,0,0,0,0,0,0,20240415,20241207
15496,1,1,1,1,1,0,0,20240415,20241207
15497,0,0,0,0,0,1,1,20240415,20241207
15498,1,1,1,1,1,0,0,20240415,20241207
15499,0,0,0,0,0,0,0,20240415,20241207
15500,0,0,0,0,0,0,0,20240415,20241207
15501,0,0,0,0,0,0,1,20240415,20241207
15502,0,0,0,0,0,0,0,20240415,20241207
15503,1,1,1,1,1,0,0,20240415,20241207
15504,0,0,0,0,0,1,1,20240415,20241207
15505,1,1,1,1,1,0,0,20240415,20241207
15506,0,0,0,0,0,0,0,20240415,20241207
15507,0,0,0,0,0,0,0,20240415,20241207
15508,0,0,0,0,0,0,0,20240415,20241207
15509,0,0,0,0,0,0,0,20240415,20241207
15510,0,0,0,0,0,0,0,20240415,20241207
15511,0,0,0,0,0,0,0,20240415,20241207
15512,0,0,0,0,0,1,1,20240415,20241207
15513,0,0,0,0,0,0,0,20240415,20241207
15514,0,0,0,0,0,0,0,20240415,20241207
15515,0,0,0,0,0,0,0,20240415,20241207
15516,1,1,1,1,1,0,0,20240415,20241207
15517,1,1,1,1,1,0,0,20240415,20241207
15518,1,1,1,1,1,0,0,20240415,20241207
15519,0,0,0,0,0,1,1,20240415,20241207
15520,0,0,0,0,0,0,0,20240415,20241207
15521,0,0,0,0,0,1,1,20240415,20241207
15522,1,1,1,1,1,1,1,20240415,20241207
15523,1,1,1,1,1,0,0,20240415,20241207
15524,1,1,1,1,1,1,0,20240415,20241207
15525,0,0,0,0,0,1,0,20240415,20241207
15526,1,1,1,1,0,0,0,20240415,20241207
15527,0,0,0,0,0,0,0,20240415,20241207
15528,0,0,0,0,0,0,0,20240415,20241207
15529,0,1,1,0,0,0,0,20240415,20241207
15530,1,1,1,1,1,0,0,20240415,20241207
15531,1,1,1,1,1,0,0,20240415,20241207
15532,1,1,0,1,1,0,0,20240415,20241207
15533,0,0,1,0,0,0,0,20240415,20241207
15534,0,0,1,0,0,0,0,20240415,20241207
15535,0,0,0,0,0,0,0,20240415,20241207
15536,0,0,0,0,0,0,0,20240415,20241207
15537,0,0,0,0,0,0,0,20240415,20241207
15538,1,1,1,1,1,0,0,20240415,20241207
15539,0,0,0,0,0,0,0,20240415,20241207
15540,0,0,0,0,0,0,0,20240415,20241207
15541,0,0,0,0,0,0,0,20240415,20241207
15542,0,0,0,0,0,1,0,20240415,20241207
15543,0,0,0,0,0,0,1,20240415,20241207
15544,0,0,0,0,0,1,1,20240415,20241207
15545,1,1,1,1,1,0,0,20240415,20241207
15546,0,0,0,0,0,0,0,20240415,20241207
15547,1,1,1,1,1,0,0,20240415,20241207
15548,0,0,0,0,0,0,0,20240415,20241207
15549,0,0,0,0,0,0,0,20240415,20241207
15550,1,1,0,1,1,0,0,20240415,20241207
15551,0,1,0,1,0,0,0,20240415,20241207
15552,0,0,0,0,0,0,0,20240415,20241207
15553,0,0,0,0,0,0,0,20240415,20241207
15554,1,1,1,1,1,0,0,20240415,20241207
15555,0,0,0,0,0,0,0,20240415,20241207
15556,0,0,0,0,0,0,0,20240415,20241207
15557,1,1,1,1,1,0,0,20240415,20241207
15558,0,1,0,1,0,0,0,20240415,20241207
15559,0,1,0,1,0,0,0,20240415,20241207
15560,0,0,0,0,0,0,0,20240415,20241207
15561,1,1,1,1,1,0,0,20240415,20241207
15562,0,0,0,0,0,0,0,20240415,20241207
15563,0,0,0,0,0,0,0,20240415,20241207
15564,0,0,0,0,0,0,0,20240415,20241207
15565,0,1,0,0,1,0,0,20240415,20241207
15566,1,1,0,0,0,0,0,20240415,20241207
15567,0,0,0,0,0,0,0,20240415,20241207
15568,0,0,0,0,0,0,0,20240415,20241207
15569,0,0,0,0,0,0,0,20240415,20241207
15570,0,0,0,0,0,0,0,20240415,20241207
15571,0,0,0,0,0,0,0,20240415,20241207
15572,1,0,0,1,1,0,0,20240415,20241207
15573,0,0,1,1,0,0,0,20240415,20241207
15574,1,1,0,0,0,0,0,20240415,20241207
15575,1,1,1,0,1,0,0,20240415,20241207
15576,0,0,0,1,0,0,0,20240415,20241207
15577,0,0,0,0,0,0,0,20240415,20241207
15578,1,1,1,1,1,0,0,20240415,20241207
15579,1,1,1,1,1,0,0,20240415,20241207
15580,0,0,0,0,0,0,0,20240415,20241207
15581,0,0,1,0,1,0,0,20240415,20241207
15582,0,0,0,0,0,0,1,20240415,20241207
15583,0,0,0,0,0,1,1,20240415,20241207
15584,0,0,0,0,1,0,0,20240415,20241207
15585,1,0,0,0,0,0,0,20240415,20241207
15586,1,1,1,1,1,1,0,20240415,20241207
15587,0,0,0,0,0,0,0,20240415,20241207
15588,0,1,1,1,1,1,1,20240415,20241207
15589,0,0,0,0,0,0,0,20240415,20241207
15590,0,0,0,0,0,0,0,20240415,20241207
15591,1,1,1,1,1,0,0,20240415,20241207
15592,1,1,1,1,1,1,1,20240415,20241207
15593,0,0,0,0,0,0,0,20240415,20241207
15594,1,1,1,1,1,1,0,20240415,20241207
15595,1,1,1,1,1,1,1,20240415,20241207
15596,1,1,1,1,1,1,1,20240415,20241207
15597,1,1,1,1,1,0,0,20240415,20241207
15598,0,0,0,0,1,1,0,20240415,20241207
15599,1,1,1,1,1,0,0,20240415,20241207
15600,0,0,0,0,0,0,0,20240415,20241207
15601,0,0,0,0,0,1,1,20240415,20241207
15602,0,0,0,0,0,0,0,20240415,20241207
15603,0,0,0,0,0,0,0,20240415,20241207
15604,1,1,1,0,1,0,0,20240415,20241207
15605,0,0,0,0,0,0,0,20240415,20241207
15606,0,0,0,0,0,0,0,20240415,20241207
15607,0,0,0,0,0,0,1,20240415,20241207
15608,0,0,0,0,0,1,1,20240415,20241207
15609,0,0,0,0,0,1,1,20240415,20241207
15610,0,0,0,0,0,0,0,20240415,20241207
15611,1,1,0,1,1,0,0,20240415,20241207
15612,0,0,0,0,0,0,0,20240415,20241207
15613,0,0,0,1,0,0,0,20240415,20241207
15614,1,1,1,0,1,0,0,20240415,20241207
15615,0,0,0,0,0,0,0,20240415,20241207
15616,1,0,1,0,1,0,0,20240415,20241207
15617,0,0,0,1,0,0,0,20240415,20241207
15618,1,1,1,1,1,0,0,20240415,20241207
15619,0,0,0,0,0,0,0,20240415,20241207
15620,0,0,0,0,0,0,0,20240415,20241207
15621,0,0,0,0,0,0,0,20240415,20241207
15622,0,1,1,0,0,0,0,20240415,20241207
15623,0,0,0,0,0,0,0,20240415,20241207
15624,1,1,1,1,0,0,0,20240415,20241207
15625,1,1,1,0,0,0,0,20240415,20241207
15626,0,0,0,0,0,0,0,20240415,20241207
15627,0,1,0,1,1,0,0,20240415,20241207
15628,1,0,1,0,1,0,0,20240415,20241207
15629,0,0,0,0,0,0,0,20240415,20241207
15630,1,1,1,0,1,0,0,20240415,20241207
15631,1,1,1,1,1,0,0,20240415,20241207
15632,1,1,1,1,1,0,0,20240415,20241207
15633,1,1,1,1,1,0,0,20240415,20241207
15634,0,0,0,0,0,0,0,20240415,20241207
15635,0,0,0,0,0,0,0,20240415,20241207
15636,0,0,0,0,0,0,0,20240415,20241207
15637,1,1,1,0,1,0,0,20240415,20241207
15638,0,0,0,0,0,1,1,20240415,20241207
15639,1,1,1,1,1,1,1,20240415,20241207
15640,1,1,1,1,1,1,1,20240415,20241207
15641,0,0,0,0,0,0,0,20240415,20241207
15642,1,1,1,1,1,1,1,20240415,20241207
15643,0,0,0,0,0,0,0,20240415,20241207
15644,0,0,0,0,0,0,0,20240415,20241207
15645,0,0,0,0,0,0,0,20240415,20241207
15646,1,1,1,1,1,1,1,20240415,20241207
15647,0,0,0,0,0,0,0,20240415,20241207
15648,1,1,1,1,1,1,1,20240415,20241207
15649,0,0,0,0,0,0,1,20240415,20241207
15650,1,1,1,1,1,1,0,20240415,20241207
15651,0,0,0,0,0,0,0,20240415,20241207
15652,0,0,0,0,0,0,0,20240415,20241207
15653,0,0,0,0,0,0,0,20240415,20241207
15654,0,0,0,0,0,0,0,20240415,20241207
15655,0,0,0,0,0,0,0,20240415,20241207
15656,0,0,0,0,0,0,0,20240415,20241207
15657,0,0,0,0,0,0,0,20240415,20241207
15658,0,0,0,0,0,0,0,20240415,20241207
15659,0,0,0,0,0,0,0,20240415,20241207
15660,0,0,0,0,0,0,0,20240415,20241207
15661,0,0,0,0,0,0,0,20240415,20241207
15662,0,0,0,0,0,0,0,20240415,20241207
15663,0,0,0,0,0,0,0,20240415,20241207
15664,0,0,0,0,0,0,0,20240415,20241207
15665,0,0,0,0,0,0,0,20240415,20241207
15666,0,0,0,0,0,0,0,20240415,20241207
15667,0,0,0,0,0,0,0,20240415,20241207
15668,0,0,0,0,0,0,0,20240415,20241207
15669,0,0,0,0,0,0,0,20240415,20241207
15670,0,0,0,0,0,0,0,20240415,20241207
15671,0,0,0,0,0,0,1,20240415,20241207
15672,0,0,0,0,0,0,0,20240415,20241207
15673,0,0,0,0,0,0,0,20240415,20241207
15674,0,0,0,0,0,0,0,20240415,20241207
15675,0,0,0,0,0,0,0,20240415,20241207
15676,0,0,0,0,0,0,0,20240415,20241207
15677,0,0,0,0,0,0,0,20240415,20241207
15678,0,0,0,0,0,0,0,20240415,20241207
15679,0,0,0,0,0,0,0,20240415,20241207
15680,0,0,0,0,0,1,0,20240415,20241207
15681,1,1,1,1,1,1,1,20240415,20241207
15682,0,0,0,0,0,0,0,20240415,20241207
15683,0,0,0,0,0,0,0,20240415,20241207
15684,0,0,0,0,0,0,0,20240415,20241207
15685,0,0,0,0,0,0,0,20240415,20241207
15686,1,1,1,1,1,0,0,20240415,20241207
15687,0,0,0,0,0,0,1,20240415,20241207
15688,1,1,1,1,1,1,0,20240415,20241207
15689,1,1,1,1,1,0,1,20240415,20241207
15690,1,1,1,1,1,0,0,20240415,20241207
15691,0,0,0,0,0,1,0,20240415,20241207
15692,1,1,1,1,1,0,0,20240415,20241207
15693,0,0,0,0,0,0,0,20240415,20241207
15694,1,1,1,1,1,0,0,20240415,20241207
15695,0,0,0,0,0,1,0,20240415,20241207
15696,1,1,1,1,1,1,0,20240415,20241207
15697,0,0,0,0,0,0,0,20240415,20241207
15698,0,0,0,0,0,0,0,20240415,20241207
15699,0,0,0,0,0,0,0,20240415,20241207
15700,0,0,0,0,0,0,1,20240415,20241207
15701,1,1,1,1,1,1,0,20240415,20241207
15702,0,0,0,0,0,0,1,20240415,20241207
15703,1,1,1,1,1,0,0,20240415,20241207
15704,1,1,1,1,1,0,0,20240415,20241207
15705,1,1,1,1,1,0,0,20240415,20241207
15706,1,1,1,1,1,0,0,20240415,20241207
15707,1,1,1,1,1,0,0,20240415,20241207
15708,1,1,1,1,1,0,1,20240415,20241207
15709,1,1,1,1,1,1,0,20240415,20241207
15710,1,1,1,1,1,0,0,20240415,20241207
15711,1,1,1,1,1,0,0,20240415,20241207
15712,0,0,0,0,0,0,0,20240415,20241207
15713,1,1,1,1,1,0,0,20240415,20241207
15714,1,1,1,0,1,0,0,20240415,20241207
15715,0,0,0,0,0,1,0,20240415,20241207
15716,1,1,1,1,1,0,1,20240415,20241207
15717,0,0,0,0,0,1,1,20240415,20241207
15718,1,1,1,1,1,0,0,20240415,20241207
15719,0,0,0,0,0,0,0,20240415,20241207
15720,0,0,0,0,0,0,0,20240415,20241207
15721,0,0,0,0,0,0,0,20240415,20241207
15722,0,0,0,0,0,0,0,20240415,20241207
15723,0,0,0,0,0,0,0,20240415,20241207
15724,0,0,0,0,0,0,0,20240415,20241207
15725,0,0,0,0,0,0,0,20240415,20241207
15726,0,0,0,0,0,0,0,20240415,20241207
15727,0,0,0,0,0,0,0,20240415,20241207
15728,0,0,0,0,0,0,0,20240415,20241207
15729,0,0,0,0,0,0,0,20240415,20241207
15730,0,0,0,0,0,1,0,20240415,20241207
15731,1,1,1,1,1,0,0,20240415,20241207
15732,1,1,1,1,1,1,1,20240415,20241207
15733,1,1,1,1,1,1,0,20240415,20241207
15734,0,0,0,0,0,1,0,20240415,20241207
15735,0,0,0,0,0,1,0,20240415,20241207
15736,0,0,0,0,0,1,1,20240415,20241207
15737,0,0,0,0,0,0,0,20240415,20241207
15738,1,1,1,1,1,0,0,20240415,20241207
15739,0,0,0,0,0,0,0,20240415,20241207
15740,1,1,1,1,1,0,0,20240415,20241207
15741,0,0,0,0,1,0,0,20240415,20241207
15742,0,0,1,1,1,0,0,20240415,20241207
15743,0,0,0,0,0,0,0,20240415,20241207
15744,0,0,1,1,1,0,0,20240415,20241207
15745,0,0,0,0,0,0,0,20240415,20241207
15746,0,0,0,0,0,1,1,20240415,20241207
15747,0,0,0,0,0,0,0,20240415,20241207
15748,1,1,1,1,1,1,1,20240415,20241207
15749,1,1,0,0,1,0,0,20240415,20241207
15750,0,0,0,0,0,0,0,20240415,20241207
15751,1,1,1,1,1,0,0,20240415,20241207
15752,1,1,1,0,1,0,0,20240415,20241207
15753,1,1,1,1,1,0,0,20240415,20241207
15754,0,0,0,0,0,0,0,20240415,20241207
15755,1,1,1,0,1,0,0,20240415,20241207
15756,0,0,0,0,0,0,0,20240415,20241207
15757,0,0,0,0,0,0,0,20240415,20241207
15758,1,1,1,0,1,0,0,20240415,20241207
15759,1,1,1,1,1,0,0,20240415,20241207
15760,0,0,0,0,0,0,0,20240415,20241207
15761,0,0,0,0,0,0,0,20240415,20241207
15762,1,1,1,1,1,0,0,20240415,20241207
15763,0,0,0,0,0,0,0,20240415,20241207
15764,0,0,0,0,0,0,0,20240415,20241207
15765,0,0,0,0,0,0,0,20240415,20241207
15766,1,1,1,1,0,0,0,20240415,20241207
15767,0,0,0,0,1,0,0,20240415,20241207
15768,0,0,0,0,0,0,0,20240415,20241207
15769,0,0,0,0,0,0,0,20240415,20241207
15770,0,0,0,0,0,0,0,20240415,20241207
15771,0,0,0,0,0,0,1,20240415,20241207
15772,0,0,0,0,0,0,0,20240415,20241207
15773,0,0,0,0,0,0,0,20240415,20241207
15774,0,0,0,0,0,1,0,20240415,20241207
15775,0,0,0,0,1,0,0,20240415,20241207
15776,0,0,0,0,0,0,0,20240415,20241207
15777,0,0,0,0,0,0,0,20240415,20241207
15778,1,1,1,1,1,0,0,20240415,20241207
15779,0,0,0,0,0,1,0,20240415,20241207
15780,0,0,0,0,0,0,1,20240415,20241207
15781,1,1,1,0,0,0,0,20240415,20241207
15782,0,0,0,0,0,0,0,20240415,20241207
15783,1,1,1,1,1,0,0,20240415,20241207
15784,0,0,0,0,0,0,0,20240415,20241207
15785,0,1,0,0,0,0,0,20240415,20241207
15786,0,0,0,0,0,0,0,20240415,20241207
15787,1,1,1,1,1,0,0,20240415,20241207
15788,0,0,0,0,0,0,0,20240415,20241207
15789,1,1,0,0,1,0,0,20240415,20241207
15790,0,0,0,0,0,0,0,20240415,20241207
15791,0,0,0,0,0,0,0,20240415,20241207
15792,1,1,1,1,1,0,0,20240415,20241207
15793,0,0,0,0,0,0,0,20240415,20241207
15794,0,0,0,0,0,0,0,20240415,20241207
15795,0,0,0,0,0,0,0,20240415,20241207
15796,0,0,0,0,0,1,0,20240415,20241207
15797,1,1,1,1,1,0,0,20240415,20241207
15798,0,0,0,0,0,0,0,20240415,20241207
15799,0,0,0,0,0,0,0,20240415,20241207
15800,0,0,0,0,0,0,0,20240415,20241207
15801,0,0,0,0,0,0,1,20240415,20241207
15802,0,0,0,0,0,0,0,20240415,20241207
15803,0,0,1,0,0,0,0,20240415,20241207
15804,0,0,0,0,0,0,0,20240415,20241207
15805,0,1,0,1,1,0,0,20240415,20241207
15806,0,0,0,0,0,0,0,20240415,20241207
15807,0,0,0,0,0,0,0,20240415,20241207
15808,0,0,0,0,0,0,0,20240415,20241207
15809,0,0,0,0,0,0,0,20240415,20241207
15810,1,1,1,0,1,0,0,20240415,20241207
15811,0,0,1,0,1,0,0,20240415,20241207
15812,0,1,0,0,0,1,1,20240415,20241207
15813,0,0,0,0,0,1,1,20240415,20241207
15814,1,1,1,1,0,0,1,20240415,20241207
15815,0,0,0,0,0,0,0,20240415,20241207
15816,0,0,0,0,0,0,0,20240415,20241207
15817,0,0,0,0,0,0,0,20240415,20241207
15818,0,0,0,0,0,0,0,20240415,20241207
15819,0,0,1,0,0,0,0,20240415,20241207
15820,0,0,0,1,0,0,0,20240415,20241207
15821,0,0,0,0,0,0,0,20240415,20241207
15822,0,0,0,0,0,0,0,20240415,20241207
15823,0,0,0,0,0,0,0,20240415,20241207
15824,0,0,0,0,0,0,0,20240415,20241207
15825,0,0,0,0,0,0,1,20240415,20241207
15826,1,1,1,1,1,0,0,20240415,20241207
15827,0,0,0,0,0,0,0,20240415,20241207
15828,1,1,1,1,1,0,0,20240415,20241207
15829,1,1,1,1,1,1,0,20240415,20241207
15830,1,1,1,1,1,0,0,20240415,20241207
15831,0,0,0,0,0,0,0,20240415,20241207
15832,0,0,0,0,0,0,0,20240415,20241207
15833,0,0,0,0,0,0,0,20240415,20241207
15834,0,0,0,0,0,0,0,20240415,20241207
15835,1,1,0,1,1,0,0,20240415,20241207
15836,0,0,0,0,1,0,0,20240415,20241207
15837,1,1,1,1,0,0,0,20240415,20241207
15838,1,1,1,1,1,0,0,20240415,20241207
15839,1,0,0,0,1,0,0,20240415,20241207
15840,0,0,0,0,0,0,0,20240415,20241207
15841,0,0,0,0,0,0,0,20240415,20241207
15842,0,0,0,0,0,0,0,20240415,20241207
15843,0,0,0,0,0,0,0,20240415,20241207
15844,0,0,0,0,0,0,0,20240415,20241207
15845,0,0,0,0,0,0,0,20240415,20241207
15846,0,0,0,0,0,0,0,20240415,20241207
15847,0,0,0,0,0,0,0,20240415,20241207
15848,0,0,0,0,0,0,0,20240415,20241207
15849,0,0,0,0,0,0,0,20240415,20241207
15850,0,0,0,0,0,0,0,20240415,20241207
15851,0,0,0,0,0,0,0,20240415,20241207
15852,1,1,1,0,0,0,0,20240415,20241207
15853,0,0,0,0,0,0,0,20240415,20241207
15854,0,0,1,0,1,1,0,20240415,20241207
15855,1,0,0,0,0,0,0,20240415,20241207
15856,0,0,0,0,0,0,0,20240415,20241207
15857,0,1,0,0,0,0,0,20240415,20241207
15858,0,1,1,1,1,0,0,20240415,20241207
15859,1,0,1,0,1,0,0,20240415,20241207
15860,0,1,0,1,0,0,0,20240415,20241207
15861,0,1,0,1,1,0,0,20240415,20241207
15862,0,0,0,0,0,0,0,20240415,20241207
15863,0,0,0,0,0,0,0,20240415,20241207
15864,0,0,0,0,1,1,0,20240415,20241207
15865,1,1,1,0,0,0,0,20240415,20241207
15866,0,0,0,1,1,0,0,20240415,20241207
15867,0,1,0,0,1,1,0,20240415,20241207
15868,0,0,0,0,0,1,0,20240415,20241207
15869,0,0,0,0,0,0,0,20240415,20241207
15870,0,0,0,0,1,1,0,20240415,20241207
15871,0,0,0,0,0,0,0,20240415,20241207
15872,0,0,0,0,0,0,0,20240415,20241207
15873,1,1,1,1,1,0,0,20240415,20241207
15874,1,1,1,1,0,0,0,20240415,20241207
15875,0,0,0,0,1,0,0,20240415,20241207
15876,0,0,0,0,0,0,0,20240415,20241207
15877,0,0,0,0,0,0,0,20240415,20241207
15878,0,0,0,0,0,0,0,20240415,20241207
15879,0,0,0,0,0,0,0,20240415,20241207
15880,1,1,0,1,0,0,0,20240415,20241207
15881,0,0,1,0,1,0,0,20240415,20241207
15882,1,0,0,1,0,0,0,20240415,20241207
15883,0,1,0,0,0,0,0,20240415,20241207
15884,0,0,0,0,1,0,0,20240415,20241207
15885,0,0,0,0,0,0,0,20240415,20241207
15886,1,1,1,1,1,0,0,20240415,20241207
15887,0,0,0,0,0,0,0,20240415,20241207
15888,1,1,1,1,1,1,0,20240415,20241207
15889,0,0,0,0,0,0,0,20240415,20241207
15890,0,0,0,0,0,0,0,20240415,20241207
15891,0,0,0,0,0,1,0,20240415,20241207
15892,0,0,0,0,0,0,0,20240415,20241207
15893,0,0,0,0,0,0,0,20240415,20241207
15894,0,0,0,0,0,0,0,20240415,20241207
15895,0,0,0,0,0,0,0,20240415,20241207
15896,0,0,0,0,0,1,1,20240415,20241207
15897,0,0,0,0,0,0,1,20240415,20241207
15898,1,0,0,1,0,0,0,20240415,20241207
15899,0,0,1,0,1,0,0,20240415,20241207
15900,0,0,0,0,0,0,1,20240415,20241207
15901,1,1,1,1,1,0,0,20240415,20241207
15902,0,0,0,0,0,0,0,20240415,20241207
15903,0,0,0,0,0,0,0,20240415,20241207
15904,0,0,0,0,0,0,0,20240415,20241207
15905,0,0,0,0,0,0,0,20240415,20241207
15906,0,0,0,0,0,0,0,20240415,20241207
15907,0,0,0,0,0,0,0,20240415,20241207
15908,0,0,0,0,1,1,0,20240415,20241207
15909,0,0,0,0,0,0,0,20240415,20241207
15910,0,0,0,0,1,1,0,20240415,20241207
15911,1,1,1,1,1,1,0,20240415,20241207
15912,0,0,0,0,1,1,1,20240415,20241207
15913,1,1,1,1,0,0,1,20240415,20241207
15914,1,1,1,1,1,0,0,20240415,20241207
15915,0,0,0,0,0,0,0,20240415,20241207
15916,0,0,0,0,0,0,0,20240415,20241207
15917,0,0,0,0,0,0,0,20240415,20241207
15918,1,1,1,1,1,1,0,20240415,20241207
15919,0,0,0,0,0,1,0,20240415,20241207
15920,0,0,0,0,1,1,0,20240415,20241207
15921,0,0,0,0,1,1,0,20240415,20241207
15922,0,0,0,0,0,0,0,20240415,20241207
15923,0,0,0,0,1,1,0,20240415,20241207
15924,0,0,0,0,0,0,0,20240415,20241207
15925,0,0,0,0,0,0,0,20240415,20241207
15926,0,0,0,0,1,1,0,20240415,20241207
15927,0,0,0,0,1,1,0,20240415,20241207
15928,0,0,0,0,0,0,0,20240415,20241207
15929,0,0,0,0,0,0,0,20240415,20241207
15930,1,1,1,1,1,1,1,20240415,20241207
15931,0,0,0,0,0,0,0,20240415,20241207
15932,0,0,0,0,0,0,0,20240415,20241207
15933,0,0,0,0,0,0,0,20240415,20241207
15934,1,1,1,1,1,1,1,20240415,20241207
15935,1,1,1,1,1,0,0,20240415,20241207
15936,0,0,0,0,0,1,0,20240415,20241207
15937,0,0,0,0,0,1,1,20240415,20241207
15938,0,0,1,0,1,0,0,20240415,20241207
15939,1,1,0,1,0,0,0,20240415,20241207
15940,0,0,0,0,0,0,0,20240415,20241207
15941,0,0,0,0,1,0,0,20240415,20241207
15942,1,1,1,1,0,0,0,20240415,20241207
15943,0,0,0,0,0,0,0,20240415,20241207
15944,0,0,0,0,0,0,0,20240415,20241207
15945,0,0,0,0,0,0,0,20240415,20241207
15946,0,0,0,0,0,0,0,20240415,20241207
15947,0,0,0,0,0,1,0,20240415,20241207
15948,0,0,0,0,0,0,0,20240415,20241207
15949,0,0,0,0,0,0,0,20240415,20241207
15950,0,0,0,0,1,1,0,20240415,20241207
15951,0,0,0,0,0,0,0,20240415,20241207
15952,1,1,1,1,1,1,0,20240415,20241207
15953,0,0,0,0,0,0,0,20240415,20241207
15954,0,0,0,0,0,1,1,20240415,20241207
15955,0,0,0,0,1,1,0,20240415,20241207
15956,0,0,0,0,0,0,0,20240415,20241207
15957,0,0,0,0,0,0,0,20240415,20241207
15958,0,0,0,0,0,0,0,20240415,20241207
15959,0,0,0,0,0,1,0,20240415,20241207
15960,1,1,1,1,1,0,0,20240415,20241207
15961,1,1,1,1,1,0,0,20240415,20241207
15962,0,1,1,0,1,0,0,20240415,20241207
15963,0,0,0,0,0,0,0,20240415,20241207
15964,0,0,0,0,0,0,0,20240415,20241207
15965,0,0,0,0,0,0,0,20240415,20241207
15966,0,0,0,0,0,0,0,20240415,20241207
15967,0,0,0,0,1,0,0,20240415,20241207
15968,0,0,0,0,0,0,0,20240415,20241207
15969,0,0,0,0,0,0,0,20240415,20241207
15970,0,0,0,0,0,1,1,20240415,20241207
15971,1,1,1,1,1,0,0,20240415,20241207
15972,0,0,0,0,0,0,1,20240415,20241207
15973,1,1,1,1,1,1,0,20240415,20241207
15974,1,1,1,1,1,0,0,20240415,20241207
15975,1,1,1,1,1,0,0,20240415,20241207
15976,0,0,0,0,0,0,0,20240415,20241207
15977,0,0,0,0,0,0,0,20240415,20241207
15978,0,0,0,0,1,0,0,20240415,20241207
15979,0,0,0,0,0,1,1,20240415,20241207
15980,1,1,1,1,1,1,1,20240415,20241207
15981,0,0,0,0,0,0,1,20240415,20241207
15982,1,1,1,1,0,1,1,20240415,20241207
15983,1,1,1,1,1,1,0,20240415,20241207
15984,0,0,0,0,0,0,0,20240415,20241207
15985,0,0,0,0,0,0,0,20240415,20241207
15986,0,0,0,0,0,0,0,20240415,20241207
15987,0,0,0,0,0,0,0,20240415,20241207
15988,0,0,0,0,0,0,0,20240415,20241207
15989,0,0,0,0,0,0,0,20240415,20241207
15990,0,0,0,0,0,0,0,20240415,20241207
15991,1,1,1,1,1,1,1,20240415,20241207
15992,0,0,0,0,0,0,0,20240415,20241207
15993,0,0,0,0,0,0,0,20240415,20241207
15994,0,0,0,0,0,0,0,20240415,20241207
15995,0,0,0,0,0,0,0,20240415,20241207
15996,0,0,0,0,0,0,0,20240415,20241207
