service_id,exception_type,date
3910,2,20240506
3910,2,20240516
3910,2,20240520
3910,2,20240521
3911,1,20240507
3911,1,20240525
3912,1,20240516
3912,1,20240523
3912,2,20240510
3912,2,20240520
3913,1,20240516
3913,1,20240526
3913,1,20240603
3913,1,20240604
3913,2,20240520
3913,2,20240521
3913,2,20240524
3914,1,20240521
3915,1,20240531
3915,1,20240603
3915,1,20240604
3916,1,20240505
3919,1,20240529
3919,1,20240604
3919,2,20240602
3920,1,20240505
3920,1,20240506
3920,1,20240512
3920,1,20240513
3920,1,20240519
3920,2,20240520
3921,1,20240519
3921,1,20240520
3921,1,20240526
3921,1,20240530
3921,1,20240602
3921,1,20240603
3921,1,20240604
3924,1,20240525
3924,1,20240601
3925,1,20240507
3925,1,20240516
3926,1,20240505
3926,1,20240511
3926,1,20240516
3926,1,20240517
3926,1,20240523
3926,1,20240524
3926,2,20240520
3927,2,20240515
3927,2,20240516
3927,2,20240517
3927,2,20240518
3927,2,20240519
3927,2,20240520
3928,1,20240506
3928,1,20240529
3928,1,20240531
3928,2,20240519
3929,1,20240520
393,1,20240529
393,2,20240517
393,2,20240520
3930,1,20240509
3930,1,20240601
3930,2,20240513
3931,1,20240516
3931,1,20240530
3931,2,20240520
3931,2,20240521
3931,2,20240522
3932,1,20240512
3932,1,20240519
3932,1,20240520
3932,1,20240526
3932,1,20240530
3932,1,20240602
3933,1,20240518
3933,2,20240512
3933,2,20240513
3933,2,20240514
3934,1,20240525
3934,1,20240601
3936,1,20240516
3936,1,20240517
3936,1,20240523
3936,1,20240524
3936,2,20240520
3936,2,20240601
3936,2,20240602
3937,1,20240516
3937,1,20240524
3937,1,20240531
3937,1,20240603
3937,1,20240604
3938,1,20240525
3938,1,20240528
3938,1,20240603
3938,1,20240604
3938,2,20240509
3938,2,20240520
3939,1,20240511
3939,2,20240509
3939,2,20240510
3939,2,20240520
394,1,20240516
394,1,20240523
394,2,20240513
394,2,20240520
3940,1,20240509
3940,1,20240517
3940,1,20240526
3941,1,20240508
3941,1,20240521
3941,1,20240522
3941,1,20240523
3941,1,20240527
3942,2,20240523
3942,2,20240527
3944,1,20240521
3944,1,20240524
3944,1,20240528
3944,1,20240531
3944,1,20240604
3945,1,20240520
3945,2,20240519
3946,1,20240510
3946,1,20240511
3946,1,20240513
3946,1,20240522
3947,1,20240525
3947,1,20240601
3948,1,20240520
3948,1,20240603
3948,1,20240604
3949,2,20240513
3949,2,20240514
3949,2,20240515
3949,2,20240516
3949,2,20240517
395,1,20240516
3950,1,20240519
3950,2,20240518
3951,1,20240508
3951,1,20240529
3951,2,20240527
3952,1,20240516
3952,1,20240523
3952,2,20240507
3952,2,20240520
3953,2,20240521
3956,2,20240520
3957,2,20240520
3958,2,20240510
3958,2,20240520
3959,1,20240505
3959,1,20240525
396,1,20240505
396,1,20240524
396,1,20240525
396,2,20240508
396,2,20240509
396,2,20240520
3961,1,20240529
3961,2,20240509
3961,2,20240520
3962,1,20240523
3962,2,20240514
3962,2,20240515
3962,2,20240520
3963,1,20240516
3963,1,20240518
3963,1,20240519
3963,1,20240523
3963,1,20240525
3963,2,20240521
3964,1,20240516
3964,1,20240523
3964,2,20240526
3964,2,20240602
3966,1,20240511
3966,1,20240512
3966,2,20240509
3966,2,20240520
3967,1,20240520
3967,1,20240531
3969,2,20240520
397,2,20240520
397,2,20240530
3970,1,20240506
3971,1,20240509
3971,1,20240517
3971,1,20240524
3971,1,20240530
3972,2,20240512
3973,2,20240509
3973,2,20240520
3973,2,20240529
3974,1,20240505
3974,2,20240520
3974,2,20240530
3974,2,20240602
3975,1,20240505
3975,1,20240524
3975,1,20240603
3976,1,20240507
3976,1,20240512
3976,2,20240509
3976,2,20240520
3977,1,20240531
3978,1,20240506
3978,1,20240508
3978,2,20240514
3978,2,20240520
3979,2,20240512
3980,2,20240514
3981,1,20240512
3982,1,20240512
3982,1,20240602
3983,1,20240516
3983,1,20240518
3983,1,20240519
3983,1,20240523
3984,2,20240514
3985,1,20240515
3985,1,20240516
3985,1,20240517
3985,1,20240601
3985,1,20240602
3985,1,20240603
3985,1,20240604
3986,1,20240531
3988,1,20240601
3989,1,20240511
3989,2,20240509
3989,2,20240520
3990,1,20240505
3990,1,20240512
3990,1,20240518
3991,1,20240508
3991,1,20240515
3991,1,20240518
3991,1,20240521
3993,1,20240506
3994,1,20240506
3994,1,20240516
3994,1,20240523
3994,1,20240603
3994,2,20240507
3995,1,20240516
3995,1,20240523
3995,1,20240527
3995,1,20240603
3995,2,20240514
3996,1,20240507
3996,1,20240508
3996,1,20240521
3996,1,20240522
3997,2,20240530
3998,2,20240510
3998,2,20240521
3998,2,20240530
3998,2,20240602
3999,1,20240510
3999,1,20240522
3999,1,20240523
3999,1,20240524
3999,1,20240531
4,1,20240510
4,1,20240604
40,1,20240522
40,1,20240523
40,1,20240527
40,1,20240528
400,1,20240527
400,1,20240528
400,1,20240604
400,2,20240509
400,2,20240520
4000,1,20240508
4000,1,20240509
4000,1,20240518
4000,1,20240520
4000,1,20240525
4000,1,20240530
4000,2,20240512
4000,2,20240531
4001,1,20240506
4001,1,20240507
4001,2,20240515
4001,2,20240523
4001,2,20240525
4002,2,20240509
4002,2,20240601
4002,2,20240602
4003,1,20240531
4003,1,20240603
4003,2,20240602
4004,1,20240507
4004,1,20240523
4004,2,20240531
4006,1,20240524
4006,1,20240525
4006,1,20240601
4007,1,20240531
4007,1,20240603
4007,1,20240604
4007,2,20240509
4007,2,20240520
4008,1,20240507
4008,1,20240508
4008,1,20240603
4008,1,20240604
4009,1,20240509
4009,1,20240520
4009,1,20240530
4009,2,20240528
4009,2,20240531
4010,1,20240527
4010,2,20240509
4011,1,20240601
4012,1,20240505
4012,1,20240511
4012,1,20240512
4012,1,20240515
4012,1,20240516
4012,1,20240522
4012,1,20240523
4012,2,20240520
4013,1,20240516
4013,1,20240519
4013,1,20240523
4013,2,20240520
4013,2,20240529
4013,2,20240531
4014,1,20240508
4014,1,20240529
4014,2,20240513
4014,2,20240514
4014,2,20240523
4014,2,20240524
4016,1,20240518
4017,1,20240509
4019,1,20240527
402,1,20240505
402,1,20240520
402,1,20240530
402,1,20240602
4020,1,20240509
4020,1,20240521
4020,1,20240522
4022,1,20240523
4022,1,20240531
4023,1,20240527
4023,1,20240604
4024,1,20240522
4024,1,20240523
4024,1,20240527
4024,1,20240603
4026,1,20240516
4026,1,20240517
4026,1,20240523
4026,1,20240524
4026,1,20240526
4026,2,20240520
4027,1,20240525
4027,1,20240601
4028,2,20240520
4028,2,20240525
4028,2,20240530
4029,1,20240506
4029,1,20240517
403,1,20240512
403,1,20240528
403,1,20240531
403,1,20240604
4030,1,20240507
4030,1,20240508
4030,1,20240509
4030,2,20240531
4031,1,20240508
4031,1,20240525
4031,1,20240603
4031,1,20240604
4032,1,20240514
4033,2,20240509
4033,2,20240520
4034,2,20240509
4034,2,20240520
4037,1,20240509
4037,1,20240530
4037,2,20240506
4037,2,20240601
4038,1,20240509
4038,1,20240516
4038,2,20240521
4038,2,20240522
4038,2,20240527
4038,2,20240528
4039,1,20240516
4039,1,20240523
4039,2,20240506
4039,2,20240510
4039,2,20240602
404,1,20240524
404,1,20240527
404,1,20240531
404,1,20240603
404,2,20240509
4041,1,20240506
4041,1,20240520
4041,1,20240603
4041,1,20240604
4042,1,20240510
4042,1,20240531
4043,1,20240510
4043,1,20240521
4044,1,20240509
4044,1,20240512
4044,1,20240526
4045,1,20240531
4046,1,20240516
4046,2,20240522
4046,2,20240524
4047,1,20240526
4047,1,20240530
4047,1,20240602
4048,1,20240510
4048,1,20240520
4049,1,20240523
4049,1,20240525
4049,1,20240526
405,2,20240530
4050,1,20240516
4051,1,20240507
4051,1,20240509
4051,1,20240514
4051,1,20240516
4051,1,20240520
4052,1,20240509
4052,1,20240510
4052,1,20240520
4053,1,20240508
4053,1,20240601
4055,1,20240506
4055,1,20240507
4056,1,20240516
4058,1,20240518
4058,1,20240601
4058,2,20240512
4058,2,20240519
4058,2,20240520
4059,1,20240509
4059,1,20240515
4059,1,20240517
4059,1,20240530
4059,2,20240519
406,1,20240531
4060,1,20240516
4061,1,20240529
4061,1,20240531
4062,1,20240529
4062,1,20240530
4062,1,20240531
4062,2,20240521
4063,1,20240508
4064,2,20240520
4064,2,20240529
4064,2,20240530
4064,2,20240531
4065,1,20240508
4065,1,20240512
4065,1,20240520
4065,2,20240519
4066,1,20240520
4066,1,20240524
4066,1,20240527
4066,1,20240528
4066,1,20240529
4066,1,20240531
4066,2,20240516
4067,1,20240509
4067,1,20240519
4067,1,20240526
4067,1,20240530
4067,1,20240602
4068,2,20240509
4069,1,20240510
407,1,20240516
407,1,20240603
4070,2,20240509
4070,2,20240510
4070,2,20240602
4071,1,20240511
4071,1,20240519
4071,1,20240520
4072,1,20240505
4072,2,20240520
4073,1,20240527
4075,1,20240515
4075,1,20240525
4075,1,20240526
4075,2,20240519
4076,1,20240510
4076,1,20240520
4076,1,20240521
4076,1,20240522
4076,1,20240523
4077,1,20240509
4077,1,20240520
4077,1,20240530
4078,1,20240516
4079,1,20240525
4079,1,20240531
4079,1,20240601
408,1,20240506
408,1,20240508
408,1,20240515
408,1,20240517
408,1,20240518
408,1,20240525
4080,2,20240513
4081,1,20240520
4082,1,20240510
4082,1,20240517
4082,2,20240529
4082,2,20240530
4082,2,20240601
4082,2,20240602
4083,1,20240505
4083,1,20240509
4083,2,20240513
4083,2,20240529
4083,2,20240530
4083,2,20240531
4084,2,20240510
4085,1,20240511
4085,1,20240518
4085,2,20240509
4085,2,20240520
4085,2,20240526
4085,2,20240531
4085,2,20240602
4086,1,20240521
4087,1,20240602
4088,1,20240510
4089,1,20240530
409,2,20240509
409,2,20240510
409,2,20240602
4090,1,20240515
4090,1,20240516
4090,1,20240522
4090,1,20240523
4090,2,20240520
4091,1,20240519
4091,2,20240522
4091,2,20240527
4091,2,20240528
4092,1,20240510
4092,1,20240515
4092,1,20240516
4092,1,20240517
4092,1,20240522
4092,1,20240523
4092,2,20240520
4093,1,20240518
4095,1,20240520
4097,2,20240529
4098,1,20240522
4098,2,20240527
4098,2,20240531
41,1,20240531
410,2,20240523
410,2,20240524
410,2,20240525
4101,1,20240519
4101,1,20240520
4101,1,20240524
4102,1,20240506
4102,1,20240525
4102,1,20240601
4102,1,20240603
4102,1,20240604
4103,2,20240521
4104,1,20240510
4105,1,20240523
4106,1,20240506
4106,1,20240513
4106,1,20240516
4106,1,20240517
4106,1,20240520
4107,1,20240525
4107,1,20240526
4108,1,20240525
4109,1,20240508
4109,1,20240519
4109,1,20240529
4109,2,20240511
411,1,20240509
411,1,20240520
411,1,20240530
411,2,20240512
4110,1,20240520
4110,1,20240531
4111,1,20240528
4111,1,20240529
4111,1,20240531
4111,1,20240604
4111,2,20240520
4111,2,20240602
4113,1,20240505
4113,1,20240509
4113,1,20240512
4114,2,20240509
4114,2,20240520
4114,2,20240602
4115,1,20240509
4115,1,20240510
4115,1,20240517
4115,1,20240520
4115,1,20240526
4116,1,20240509
4116,1,20240520
4116,2,20240528
4116,2,20240601
4117,1,20240517
4117,1,20240524
4118,2,20240520
4118,2,20240521
4118,2,20240526
4118,2,20240530
4118,2,20240531
4118,2,20240602
412,1,20240509
412,1,20240520
412,1,20240530
4120,1,20240522
4120,1,20240523
4120,1,20240527
4120,1,20240529
4120,1,20240603
4120,2,20240507
4120,2,20240514
4120,2,20240601
4120,2,20240602
4122,2,20240525
4122,2,20240526
4122,2,20240531
4123,1,20240517
4123,1,20240603
4123,1,20240604
4124,1,20240526
4125,1,20240517
4125,1,20240518
4125,1,20240528
4125,1,20240531
4125,1,20240601
4125,1,20240604
4125,2,20240506
4125,2,20240513
4125,2,20240522
4126,2,20240506
4126,2,20240507
4126,2,20240602
4127,1,20240515
4127,1,20240601
4128,1,20240521
4128,1,20240522
4128,1,20240523
4128,1,20240528
4128,1,20240529
4128,1,20240530
4129,1,20240517
413,1,20240506
413,1,20240510
413,1,20240603
413,1,20240604
4130,2,20240520
4131,1,20240522
4131,1,20240529
4131,2,20240509
4131,2,20240520
4132,1,20240505
4132,1,20240512
4133,1,20240516
4133,1,20240523
4134,1,20240520
4134,1,20240526
4134,1,20240602
4135,1,20240516
4135,1,20240531
4136,1,20240520
4136,1,20240530
4136,1,20240602
4136,2,20240531
4137,1,20240510
4137,1,20240511
4137,1,20240516
4137,1,20240523
4137,1,20240527
4137,1,20240603
4138,1,20240604
4138,2,20240531
4139,2,20240520
4139,2,20240530
414,1,20240522
414,1,20240523
414,1,20240524
4140,1,20240517
4140,1,20240520
4140,1,20240603
4140,1,20240604
4141,1,20240513
4141,1,20240518
4141,1,20240525
4141,1,20240601
4142,1,20240522
4142,1,20240529
4142,2,20240512
4142,2,20240523
4142,2,20240527
4142,2,20240531
4142,2,20240601
4142,2,20240603
4143,1,20240511
4143,1,20240519
4143,1,20240520
4143,1,20240526
4143,1,20240530
4143,1,20240602
4146,2,20240520
4148,2,20240530
4149,1,20240523
4149,1,20240601
415,2,20240509
415,2,20240520
415,2,20240521
4151,1,20240508
4151,1,20240509
4151,1,20240510
4151,1,20240515
4151,1,20240516
4151,1,20240517
4152,1,20240511
4152,1,20240512
4152,1,20240516
4152,1,20240523
4152,2,20240520
4154,1,20240506
4154,1,20240507
4154,1,20240525
4154,1,20240601
4155,1,20240527
4155,1,20240528
4155,1,20240604
4156,2,20240521
4156,2,20240522
4156,2,20240523
4156,2,20240524
4157,1,20240510
4157,1,20240520
4157,1,20240521
4157,1,20240531
4158,1,20240516
4158,1,20240525
4158,1,20240601
4159,1,20240506
4159,1,20240507
4159,1,20240513
4159,1,20240514
4159,2,20240517
4159,2,20240518
4159,2,20240519
4159,2,20240522
4159,2,20240523
416,1,20240508
416,1,20240513
416,1,20240514
416,2,20240520
4160,1,20240508
4160,1,20240522
4160,1,20240523
4160,2,20240514
4161,1,20240507
4161,1,20240509
4161,1,20240514
4162,1,20240601
4162,2,20240521
4162,2,20240522
4163,2,20240529
4166,1,20240511
4166,1,20240525
4166,1,20240601
4168,2,20240513
4169,1,20240521
417,2,20240513
4170,1,20240526
4170,1,20240601
4171,1,20240510
4171,1,20240531
4172,1,20240526
4173,2,20240512
4174,1,20240519
4174,1,20240520
4174,1,20240602
4175,2,20240517
4175,2,20240530
4176,1,20240510
4176,1,20240522
4176,1,20240523
4176,1,20240528
4176,1,20240531
4177,1,20240601
4177,1,20240603
4177,1,20240604
4177,2,20240520
4177,2,20240524
4178,2,20240521
4179,1,20240516
4179,1,20240520
4179,1,20240527
418,1,20240511
418,1,20240529
418,1,20240603
418,1,20240604
4180,1,20240509
4180,1,20240517
4180,1,20240520
4181,1,20240505
4182,2,20240513
4182,2,20240520
4183,1,20240510
4183,1,20240511
4183,1,20240604
4184,2,20240513
4184,2,20240514
4184,2,20240515
4185,1,20240517
4185,1,20240603
4185,1,20240604
4186,1,20240506
4186,1,20240507
4186,2,20240530
4187,1,20240530
4187,1,20240531
4188,1,20240509
4188,1,20240520
4188,1,20240526
4188,1,20240602
4191,1,20240507
4191,1,20240508
4191,1,20240603
4191,1,20240604
4192,1,20240516
4192,1,20240523
4192,2,20240517
4192,2,20240520
4193,1,20240519
4193,2,20240530
4193,2,20240531
4194,2,20240512
4194,2,20240513
4194,2,20240514
4194,2,20240515
4194,2,20240516
4194,2,20240517
4194,2,20240518
4195,1,20240506
4195,1,20240603
4196,2,20240522
4196,2,20240524
4197,1,20240507
4199,1,20240519
4199,1,20240526
4199,1,20240531
4199,2,20240509
42,1,20240520
42,2,20240528
42,2,20240531
420,1,20240520
420,1,20240604
4201,1,20240518
4201,1,20240604
4203,1,20240509
4203,1,20240510
4203,1,20240530
4203,1,20240531
4203,2,20240521
4203,2,20240522
4203,2,20240528
4203,2,20240602
4204,1,20240511
4204,1,20240516
4204,1,20240523
4204,1,20240524
4204,1,20240530
4204,1,20240531
4205,1,20240512
4205,1,20240603
4205,1,20240604
4206,1,20240603
4206,1,20240604
4207,1,20240505
4207,2,20240507
4207,2,20240510
4207,2,20240520
4207,2,20240530
4208,1,20240508
4208,2,20240517
421,1,20240510
421,1,20240517
421,2,20240523
421,2,20240527
421,2,20240528
4210,1,20240529
4210,2,20240519
4211,1,20240505
4211,1,20240511
4211,1,20240512
4211,1,20240516
4211,1,20240523
4211,2,20240520
4211,2,20240521
4211,2,20240531
4212,1,20240516
4212,1,20240523
4212,2,20240510
4212,2,20240511
4212,2,20240520
4213,1,20240505
4213,1,20240511
4213,2,20240509
4213,2,20240520
4214,2,20240509
4214,2,20240517
4214,2,20240520
4215,1,20240509
4215,1,20240520
4215,1,20240522
4215,1,20240524
4217,2,20240520
4218,1,20240509
4218,1,20240510
4218,1,20240531
422,1,20240507
422,1,20240510
422,1,20240513
422,1,20240527
4220,1,20240528
4220,1,20240530
4220,1,20240604
4221,2,20240517
4221,2,20240520
4222,1,20240510
4222,1,20240522
4222,1,20240523
4222,1,20240526
4222,1,20240527
4222,1,20240528
4223,1,20240506
4223,2,20240520
4223,2,20240529
4223,2,20240530
4225,1,20240505
4225,1,20240507
4225,1,20240514
4225,1,20240516
4225,1,20240521
4225,1,20240523
4227,1,20240507
4227,1,20240508
4227,1,20240511
4227,1,20240529
4227,1,20240603
4227,1,20240604
4228,1,20240518
4228,1,20240526
4228,1,20240602
4229,1,20240525
4229,1,20240601
423,1,20240505
4230,1,20240519
4230,1,20240527
4230,1,20240603
4230,2,20240511
4230,2,20240514
4232,2,20240526
4232,2,20240601
4232,2,20240602
4234,1,20240525
4234,1,20240526
4235,2,20240512
4235,2,20240519
4235,2,20240531
4236,1,20240531
4237,1,20240521
4239,1,20240526
4239,1,20240530
4239,1,20240602
4239,2,20240523
4239,2,20240524
424,2,20240511
424,2,20240512
4240,1,20240523
4241,2,20240529
4241,2,20240530
4242,1,20240526
4243,1,20240516
4243,1,20240523
4243,1,20240527
4243,1,20240601
4244,2,20240514
4244,2,20240516
4244,2,20240528
4245,1,20240515
4245,1,20240520
4245,1,20240522
4245,2,20240507
4245,2,20240530
4245,2,20240531
4247,1,20240516
4247,1,20240530
4247,2,20240520
4248,1,20240510
4248,1,20240521
4248,1,20240527
4248,1,20240528
4248,1,20240529
4249,1,20240525
4249,1,20240601
4250,1,20240519
4250,2,20240509
4250,2,20240520
4251,1,20240509
4251,1,20240520
4251,1,20240530
4252,1,20240508
4252,1,20240520
4253,1,20240512
4253,1,20240519
4253,1,20240520
4253,1,20240521
4254,1,20240519
4254,1,20240527
4254,1,20240603
4254,2,20240521
4254,2,20240522
4254,2,20240528
4255,1,20240507
4255,2,20240521
4256,1,20240511
4256,1,20240516
4256,1,20240517
4256,1,20240603
4256,1,20240604
4257,2,20240507
4257,2,20240508
4257,2,20240520
4258,1,20240508
4258,1,20240520
4258,1,20240523
4259,1,20240511
4259,1,20240512
4259,1,20240516
4259,1,20240517
4259,1,20240523
4259,1,20240524
4259,2,20240520
426,1,20240511
426,1,20240518
426,1,20240529
426,2,20240509
426,2,20240520
4260,1,20240603
4260,1,20240604
4261,1,20240511
4261,1,20240518
4261,1,20240521
4261,1,20240522
4261,1,20240523
4261,1,20240524
4261,1,20240527
4261,1,20240601
4262,1,20240516
4262,1,20240523
4262,2,20240602
4263,1,20240529
4263,1,20240530
4263,1,20240531
4263,1,20240603
4263,1,20240604
4266,1,20240509
4266,1,20240517
4266,2,20240519
4267,1,20240508
4267,1,20240516
4267,1,20240523
4267,1,20240529
4268,1,20240508
4268,1,20240509
4268,1,20240520
4268,1,20240530
4268,2,20240531
4269,1,20240602
427,1,20240511
427,2,20240520
4270,1,20240510
4270,1,20240522
4270,1,20240527
4270,1,20240528
4271,1,20240516
4271,1,20240529
4271,1,20240603
4271,2,20240514
4271,2,20240524
4272,1,20240524
4273,2,20240518
4273,2,20240520
4274,1,20240601
4274,2,20240522
4275,1,20240509
4275,1,20240511
4275,1,20240603
4276,1,20240509
4276,1,20240520
4276,1,20240530
4277,1,20240521
4277,1,20240526
4278,1,20240523
4278,2,20240511
4278,2,20240512
4278,2,20240515
4279,1,20240528
4281,1,20240510
4281,1,20240603
4282,1,20240601
4282,1,20240602
4283,2,20240530
4283,2,20240531
4284,2,20240528
4285,2,20240509
4285,2,20240510
4285,2,20240520
4286,2,20240509
4286,2,20240517
4286,2,20240520
4286,2,20240521
4288,1,20240523
4289,1,20240520
429,1,20240519
4290,2,20240510
4290,2,20240520
4291,1,20240527
4291,1,20240528
4292,1,20240509
4292,1,20240518
4292,1,20240520
4292,1,20240530
4292,1,20240601
4293,1,20240525
4294,2,20240509
4294,2,20240524
4295,1,20240505
4295,1,20240508
4295,1,20240512
4295,1,20240529
4296,1,20240508
4296,1,20240510
4296,1,20240511
4296,1,20240523
4296,1,20240524
4297,1,20240518
4297,1,20240528
4297,1,20240602
4298,1,20240524
4298,1,20240531
4299,1,20240509
4299,1,20240518
4299,1,20240519
4299,1,20240520
4299,1,20240601
4299,1,20240602
43,1,20240511
43,1,20240526
43,1,20240603
430,1,20240525
430,1,20240601
4300,1,20240529
4300,1,20240530
4300,1,20240603
4300,1,20240604
4301,1,20240508
4301,1,20240515
4301,1,20240530
4301,2,20240512
4301,2,20240527
4302,1,20240509
4302,1,20240526
4302,1,20240530
4302,1,20240602
4303,1,20240511
4303,1,20240517
4303,1,20240518
4303,1,20240519
4303,1,20240520
4303,1,20240521
4303,1,20240522
4303,1,20240523
4303,1,20240524
4304,1,20240509
4304,1,20240519
4304,1,20240520
4304,1,20240526
4304,1,20240602
4305,1,20240516
4305,1,20240523
4305,2,20240511
4305,2,20240513
4305,2,20240514
4305,2,20240520
4306,1,20240509
4306,1,20240517
4306,1,20240518
4306,1,20240520
4307,2,20240529
4308,1,20240505
4308,1,20240512
4308,1,20240603
4308,1,20240604
4309,1,20240506
4309,1,20240513
4309,1,20240603
4309,1,20240604
431,1,20240506
431,1,20240507
431,1,20240508
431,1,20240513
431,1,20240514
431,1,20240519
431,1,20240529
4310,1,20240601
4310,1,20240602
4311,1,20240528
4311,1,20240603
4311,1,20240604
4311,2,20240520
4312,1,20240509
4312,1,20240516
4312,1,20240523
4312,1,20240527
4312,1,20240529
4312,1,20240604
4313,1,20240518
4313,1,20240519
4313,1,20240525
4313,1,20240526
4313,2,20240509
4313,2,20240510
4314,1,20240505
4314,1,20240507
4314,1,20240512
4314,1,20240514
4314,1,20240517
4314,1,20240519
4314,2,20240520
4315,1,20240526
4316,1,20240604
4317,1,20240516
4317,1,20240523
4317,2,20240520
4317,2,20240521
4317,2,20240522
4318,2,20240512
4318,2,20240518
4318,2,20240531
4319,1,20240529
4319,1,20240531
4319,1,20240604
4319,2,20240520
4319,2,20240601
432,1,20240505
432,1,20240511
432,2,20240509
432,2,20240520
4320,2,20240510
4321,1,20240516
4321,1,20240523
4321,2,20240513
4321,2,20240520
4322,1,20240505
4322,1,20240510
4322,1,20240512
4322,2,20240520
4322,2,20240530
4324,1,20240509
4324,1,20240520
4324,1,20240530
4325,1,20240508
4325,1,20240509
4325,1,20240515
4325,1,20240516
4325,1,20240517
4325,1,20240518
4325,1,20240528
4325,1,20240602
4325,1,20240603
4326,1,20240516
4326,1,20240519
4326,1,20240603
4326,1,20240604
4327,1,20240505
4327,1,20240511
4327,2,20240520
4327,2,20240521
4327,2,20240530
4328,1,20240518
4328,1,20240519
4328,1,20240529
4328,1,20240601
4329,1,20240508
4329,1,20240509
4329,1,20240520
4329,1,20240529
433,1,20240601
433,2,20240523
4330,1,20240601
4330,2,20240524
4331,1,20240529
4331,2,20240507
4331,2,20240514
4331,2,20240519
4332,1,20240516
4332,1,20240525
4332,1,20240601
4334,1,20240517
4335,1,20240511
4336,1,20240527
4336,1,20240601
4338,2,20240509
4338,2,20240520
434,1,20240529
4340,1,20240507
4340,1,20240508
4340,1,20240509
4340,1,20240510
4340,1,20240531
4340,1,20240604
4340,2,20240513
4340,2,20240527
4341,1,20240523
4341,2,20240513
4341,2,20240514
4341,2,20240515
4341,2,20240519
4341,2,20240520
4342,1,20240505
4342,1,20240506
4342,1,20240507
4342,2,20240515
4342,2,20240517
4342,2,20240520
4342,2,20240530
4343,1,20240510
4343,1,20240531
4344,1,20240522
4344,1,20240523
4344,1,20240524
4345,1,20240525
4345,1,20240527
4345,2,20240509
4346,1,20240505
4346,1,20240506
4346,1,20240507
4346,1,20240519
4346,1,20240520
4347,1,20240516
4347,1,20240523
4347,2,20240520
4347,2,20240601
4347,2,20240602
4348,1,20240603
4348,1,20240604
4349,1,20240509
4349,1,20240518
4349,1,20240520
4349,1,20240525
4349,1,20240530
435,1,20240510
435,1,20240511
435,1,20240517
435,1,20240518
435,2,20240509
435,2,20240520
435,2,20240526
435,2,20240602
4350,2,20240515
4351,1,20240505
4351,1,20240506
4351,1,20240518
4352,1,20240510
4352,1,20240521
4352,1,20240531
4353,1,20240511
4353,1,20240601
4353,2,20240520
4353,2,20240521
4353,2,20240522
4353,2,20240523
4354,1,20240511
4354,2,20240519
4354,2,20240520
4355,1,20240520
4355,1,20240522
4355,1,20240524
4355,1,20240528
4356,1,20240511
4356,1,20240520
4357,2,20240531
4358,1,20240522
4358,1,20240524
4358,2,20240509
4358,2,20240520
4359,1,20240516
4359,1,20240523
4359,2,20240510
4359,2,20240513
4359,2,20240514
4359,2,20240520
436,1,20240517
436,1,20240524
436,2,20240530
436,2,20240602
4360,2,20240511
4360,2,20240512
4362,2,20240507
4362,2,20240511
4362,2,20240512
4363,1,20240518
4363,1,20240524
4363,1,20240531
4363,2,20240509
4363,2,20240520
4363,2,20240521
4364,1,20240510
4364,1,20240511
4364,1,20240517
4364,1,20240518
4364,2,20240520
4364,2,20240526
4364,2,20240530
4364,2,20240602
4365,1,20240524
4365,1,20240531
4365,2,20240521
4366,1,20240523
4366,2,20240520
4368,1,20240526
4368,1,20240530
4368,1,20240602
4369,1,20240505
4369,1,20240509
4369,1,20240510
4369,1,20240512
437,2,20240520
437,2,20240531
4370,2,20240509
4370,2,20240520
4370,2,20240524
4370,2,20240525
4371,2,20240518
4371,2,20240519
4372,1,20240510
4372,1,20240520
4373,2,20240525
4373,2,20240526
4374,1,20240505
4374,1,20240603
4374,1,20240604
4374,2,20240509
4376,1,20240522
4376,1,20240523
4376,2,20240511
4376,2,20240520
4376,2,20240531
4377,2,20240510
4377,2,20240520
4377,2,20240602
4379,1,20240505
4379,1,20240601
438,1,20240516
4380,2,20240519
4381,1,20240512
4381,1,20240520
4381,1,20240530
4382,2,20240529
4382,2,20240531
4383,2,20240529
4383,2,20240530
4385,2,20240509
4385,2,20240510
4385,2,20240526
4385,2,20240602
4386,1,20240508
4386,1,20240509
4386,1,20240529
4386,1,20240530
4386,2,20240520
4387,1,20240505
4387,1,20240512
4387,2,20240520
4387,2,20240527
4388,1,20240505
4388,1,20240603
439,1,20240505
439,1,20240506
439,2,20240521
4390,1,20240516
4390,1,20240523
4390,1,20240527
4390,1,20240603
4390,2,20240514
4391,1,20240516
4391,1,20240519
4392,1,20240516
4392,1,20240529
4392,1,20240530
4392,1,20240531
4392,1,20240603
4392,1,20240604
4393,2,20240510
4394,1,20240523
4394,1,20240602
4396,1,20240510
4396,1,20240518
4397,1,20240520
4397,1,20240524
4397,2,20240516
4397,2,20240519
4398,1,20240525
4398,1,20240527
4398,1,20240601
4398,2,20240515
4398,2,20240530
4399,1,20240505
44,1,20240529
44,1,20240531
44,1,20240604
44,2,20240509
44,2,20240520
440,1,20240515
440,1,20240516
440,1,20240522
440,1,20240523
440,2,20240520
440,2,20240521
4400,2,20240513
4400,2,20240514
4400,2,20240515
4400,2,20240520
4401,1,20240601
4401,1,20240602
4401,2,20240519
4402,1,20240506
4402,1,20240508
4402,1,20240510
4402,1,20240511
4402,1,20240517
4403,1,20240516
4403,1,20240523
4403,2,20240508
